name,kind,locality,start,end,total_lines,proof_start,proof_end,proof_lines,internal_callers_count,internal_callers,deps_count,deps,external_token_count,external_token_uses,external_qualified_count,external_qualified_uses,globally_unique,global_declarations,repository_root_candidate,repository_closure,tactics,semantic_role,canonical_owner,reachability_assessment,recommended_action,audit_note
nrlength_mult,Lemma,,1709,1717,9,1711,1717,7,0,,2,mult_vector;nrlength,1,src/PolyLang.v:7109,0,,True,lib/Linalg.v:1709,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 2, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 1, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 2, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",effective nonzero length,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
nrlength_skipn,Lemma,,1719,1726,8,1721,1726,6,0,,1,nrlength,2,src/PolyLang.v:7109;src/PolyLang.v:7136,0,,True,lib/Linalg.v:1719,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 2, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",effective nonzero length,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
nrlength_cons,Lemma,,1728,1732,5,1730,1732,3,0,,1,nrlength,1,src/PolyLang.v:7107,0,,True,lib/Linalg.v:1728,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 1, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",effective nonzero length,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
nrlength_app,Lemma,,1734,1742,9,1736,1740,5,0,,1,nrlength,4,src/PolyLang.v:7104;src/PolyLang.v:7106;src/PolyLang.v:7108;src/PolyLang.v:7122,0,,True,lib/Linalg.v:1734,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 1, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 1, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 1, ""subst"": 0, ""unfold"": 0}",effective nonzero length,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
poly_nrl,Definition,,1744,1744,1,,,0,6,in_poly_nrlength;expand_poly_nrl;poly_nrl_def;poly_nrl_app;has_var_poly_nrl;resize_poly_nrl,2,polyhedron;nrlength,63,src/StrengthenDomain.v:244;src/PrepareCodegen.v:83;src/PrepareCodegen.v:185;src/PrepareCodegen.v:1944;src/PolyLang.v:84;src/PolyLang.v:85;src/PolyLang.v:1137;src/PolyLang.v:1138;src/PolyLang.v:7084;src/PolyLang.v:7087;src/PolyLang.v:7088;src/PolyLang.v:7090;src/PolyLang.v:7097;src/PolyLang.v:7097;src/PolyLang.v:7102;src/PolyLang.v:7113;src/PolyLang.v:7113;src/PolyLang.v:7157;src/PolyLang.v:7157;src/PolyLang.v:7157;src/PolyLang.v:7162;src/AffineValidator.v:241;src/AffineValidator.v:242;src/AffineValidator.v:296;src/AffineValidator.v:297;src/AffineValidator.v:770;src/AffineValidator.v:774;polygen/PolyLoopSimpl.v:60;polygen/PolyLoopSimpl.v:79;polygen/PolyLoopSimpl.v:95;polygen/ASTGen.v:348;polygen/ASTGen.v:353;polygen/ASTGen.v:366;polygen/ASTGen.v:382;polygen/ASTGen.v:506;polygen/ASTGen.v:657;polygen/Canonizer.v:76;polygen/Canonizer.v:83;polygen/CodeGen.v:93;polygen/CodeGen.v:111;polygen/CodeGen.v:174;polygen/CodeGen.v:298;polygen/PolyOperations.v:74;polygen/PolyOperations.v:74;polygen/PolyOperations.v:75;polygen/PolyOperations.v:131;polygen/PolyOperations.v:131;polygen/PolyOperations.v:132;polygen/PolyOperations.v:172;polygen/PolyOperations.v:172;...+13,0,,True,lib/Linalg.v:1744,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",polyhedron dimension/absence/resize,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
in_poly_nrlength,Lemma,,1746,1755,10,1748,1755,8,0,,5,satisfies_constraint;in_poly;resize;satisfies_constraint_nrlength;poly_nrl,15,src/PrepareCodegen.v:245;src/PrepareCodegen.v:253;src/PrepareCodegen.v:266;src/PrepareCodegen.v:1527;src/PrepareCodegen.v:1534;polygen/PolyLoopSimpl.v:71;polygen/ASTGen.v:513;polygen/ASTGen.v:514;polygen/ASTGen.v:730;polygen/Projection.v:555;polygen/Projection.v:556;polygen/Projection.v:561;polygen/Projection.v:562;polygen/Projection.v:610;polygen/Projection.v:612,0,,True,lib/Linalg.v:1746,True,True,"{""apply"": 2, ""assert"": 0, ""auto"": 1, ""destruct"": 0, ""eapply"": 1, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 2, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 1}",polyhedron dimension/absence/resize,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
expand_poly_nrl,Lemma,,1757,1762,6,1759,1762,4,0,,2,expand_poly;poly_nrl,6,polygen/Projection.v:555;polygen/Projection.v:556;polygen/Projection.v:561;polygen/Projection.v:562;polygen/Projection.v:610;polygen/Projection.v:612,0,,True,lib/Linalg.v:1757,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 1}",polyhedron dimension/absence/resize,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
poly_nrl_def,Lemma,,1764,1772,9,1766,1772,7,1,has_var_poly_nrl,3,resize;nrlength_def;poly_nrl,7,src/StrengthenDomain.v:247;src/PrepareCodegen.v:188;polygen/ASTGen.v:662;polygen/ASTGen.v:706;polygen/Canonizer.v:87;polygen/Projection.v:608;polygen/Projection.v:668,0,,True,lib/Linalg.v:1764,True,True,"{""apply"": 1, ""assert"": 0, ""auto"": 2, ""destruct"": 1, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 5, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 1}",polyhedron dimension/absence/resize,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
poly_nrl_app,Lemma,,1774,1782,9,1776,1779,4,0,,1,poly_nrl,1,src/PolyLang.v:7160,0,,True,lib/Linalg.v:1774,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 1}",polyhedron dimension/absence/resize,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
absent_var,Definition,,1783,1784,2,,,0,4,has_var_poly_nrl;absent_var_cons;absent_var_head;absent_var_tail,1,polyhedron,25,polygen/Canonizer.v:34;polygen/Canonizer.v:34;polygen/Canonizer.v:50;polygen/Canonizer.v:50;polygen/Canonizer.v:66;polygen/Canonizer.v:66;polygen/Canonizer.v:80;polygen/Canonizer.v:80;polygen/Canonizer.v:116;polygen/Canonizer.v:116;polygen/Canonizer.v:178;polygen/Canonizer.v:178;polygen/PolyOperations.v:58;polygen/PolyOperations.v:58;polygen/PolyOperations.v:58;polygen/PolyOperations.v:65;polygen/PolyOperations.v:65;polygen/PolyOperations.v:66;polygen/PolyOperations.v:113;polygen/PolyOperations.v:113;polygen/PolyOperations.v:114;polygen/PolyOperations.v:124;polygen/Projection.v:73;polygen/Projection.v:76;polygen/Projection.v:76,0,,True,lib/Linalg.v:1783,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",polyhedron dimension/absence/resize,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
has_var_poly_nrl,Lemma,,1786,1801,16,1788,1801,14,0,,7,vector_nth_veq;resize_length;nth_resize;nth_eq;poly_nrl;poly_nrl_def;absent_var,2,polygen/PolyOperations.v:78;polygen/PolyOperations.v:135,0,,True,lib/Linalg.v:1786,True,True,"{""apply"": 1, ""assert"": 0, ""auto"": 2, ""destruct"": 1, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 5, ""ring"": 0, ""specialize"": 1, ""subst"": 0, ""unfold"": 0}",polyhedron dimension/absence/resize,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
absent_var_cons,Lemma,,1803,1807,5,1805,1807,3,0,,1,absent_var,2,polygen/PolyOperations.v:122;polygen/PolyOperations.v:125,0,,True,lib/Linalg.v:1803,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 1, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",polyhedron dimension/absence/resize,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
absent_var_head,Lemma,,1809,1813,5,1811,1813,3,0,,1,absent_var,2,polygen/PolyOperations.v:122;polygen/PolyOperations.v:126,0,,True,lib/Linalg.v:1809,True,True,"{""apply"": 1, ""assert"": 0, ""auto"": 1, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",polyhedron dimension/absence/resize,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
absent_var_tail,Lemma,,1815,1822,8,1817,1819,3,0,,1,absent_var,1,polygen/PolyOperations.v:122,0,,True,lib/Linalg.v:1815,True,True,"{""apply"": 1, ""assert"": 0, ""auto"": 1, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",polyhedron dimension/absence/resize,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
resize_poly,Definition,,1824,1824,1,,,0,2,resize_poly_in;resize_poly_nrl,2,polyhedron;resize,2,polygen/PolyLoopSimpl.v:44;polygen/PolyLoopSimpl.v:50,0,,True,lib/Linalg.v:1824,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",polyhedron dimension/absence/resize,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
resize_poly_in,Lemma,,1825,1832,8,1827,1832,6,0,,4,satisfies_constraint;in_poly;dot_product_resize_right;resize_poly,4,polygen/PolyLoopSimpl.v:73;polygen/PolyLoopSimpl.v:81;polygen/PolyLoopSimpl.v:94;polygen/PolyLoopSimpl.v:99,0,,True,lib/Linalg.v:1825,True,True,"{""apply"": 1, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 2, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 2}",polyhedron dimension/absence/resize,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
resize_poly_nrl,Lemma,,1834,1842,9,1836,1840,5,0,,4,resize_resize;nrlength_def;poly_nrl;resize_poly,2,polygen/PolyLoopSimpl.v:79;polygen/PolyLoopSimpl.v:95,0,,True,lib/Linalg.v:1834,True,True,"{""apply"": 1, ""assert"": 0, ""auto"": 1, ""destruct"": 1, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 4, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 1}",polyhedron dimension/absence/resize,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
all_disjoint,Definition,,1844,1847,4,,,0,6,all_disjoint_nil;all_disjoint_cons;all_disjoint_cons_rev;all_disjoint_app;all_disjoint_flatten;all_disjoint_map_filter,1,in_poly,5,polygen/PolyOperations.v:140;polygen/PolyOperations.v:147;polygen/PolyOperations.v:229;polygen/PolyOperations.v:323;polygen/PolyOperations.v:412,0,,True,lib/Linalg.v:1844,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",constraint disjointness,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
all_disjoint_nil,Lemma,,1849,1853,5,1851,1853,3,1,all_disjoint_flatten,1,all_disjoint,3,polygen/PolyOperations.v:144;polygen/PolyOperations.v:235;polygen/PolyOperations.v:238,0,,True,lib/Linalg.v:1849,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",constraint disjointness,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
all_disjoint_cons,Lemma,,1855,1861,7,1857,1861,5,2,all_disjoint_app;all_disjoint_map_filter,2,in_poly;all_disjoint,3,polygen/PolyOperations.v:148;polygen/PolyOperations.v:235;polygen/PolyOperations.v:238,0,,True,lib/Linalg.v:1855,True,True,"{""apply"": 2, ""assert"": 0, ""auto"": 1, ""destruct"": 2, ""eapply"": 1, ""eauto"": 2, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",constraint disjointness,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
all_disjoint_cons_rev,Lemma,,1863,1874,12,1865,1874,10,2,all_disjoint_app;all_disjoint_map_filter,2,in_poly;all_disjoint,1,polygen/PolyOperations.v:147,0,,True,lib/Linalg.v:1863,True,True,"{""apply"": 2, ""assert"": 1, ""auto"": 1, ""destruct"": 1, ""eapply"": 1, ""eauto"": 1, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 1, ""subst"": 0, ""unfold"": 0}",constraint disjointness,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
all_disjoint_app,Lemma,,1876,1888,13,1879,1888,10,1,all_disjoint_flatten,4,in_poly;all_disjoint;all_disjoint_cons;all_disjoint_cons_rev,1,polygen/PolyOperations.v:237,0,,True,lib/Linalg.v:1876,True,True,"{""apply"": 3, ""assert"": 0, ""auto"": 1, ""destruct"": 2, ""eapply"": 3, ""eauto"": 3, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",constraint disjointness,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
all_disjoint_flatten,Lemma,,1890,1905,16,1894,1905,12,0,,4,in_poly;all_disjoint;all_disjoint_nil;all_disjoint_app,1,polygen/PolyOperations.v:332,0,,True,lib/Linalg.v:1890,True,True,"{""apply"": 6, ""assert"": 0, ""auto"": 2, ""destruct"": 2, ""eapply"": 2, ""eauto"": 2, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",constraint disjointness,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
all_disjoint_map_filter,Lemma,,1907,1921,15,1909,1919,11,0,,4,polyhedron;all_disjoint;all_disjoint_cons;all_disjoint_cons_rev,1,polygen/PolyOperations.v:417,0,,True,lib/Linalg.v:1907,True,True,"{""apply"": 2, ""assert"": 0, ""auto"": 3, ""destruct"": 3, ""eapply"": 1, ""eauto"": 1, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 3, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",constraint disjointness,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
check_listzzs_cols,Definition,,1922,1927,6,,,0,1,check_listzzs_cols_correct,0,,21,src/AffineValidator.v:201;src/AffineValidator.v:206;src/AffineValidator.v:213;src/AffineValidator.v:244;src/AffineValidator.v:247;src/AffineValidator.v:249;src/AffineValidator.v:252;src/AffineValidator.v:258;src/AffineValidator.v:264;src/AffineValidator.v:298;src/AffineValidator.v:300;src/AffineValidator.v:302;src/AffineValidator.v:304;src/AffineValidator.v:309;src/AffineValidator.v:315;src/AffineValidator.v:779;src/AffineValidator.v:785;src/AffineValidator.v:792;src/AffineValidator.v:799;src/AffineValidator.v:808;src/AffineValidator.v:818,0,,True,lib/Linalg.v:1922,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",matrix-dimension checker,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
check_listzzs_cols_correct,Lemma,,1929,1945,17,1933,1945,13,0,,2,exact_listzzs_cols;check_listzzs_cols,6,src/AffineValidator.v:829;src/AffineValidator.v:831;src/AffineValidator.v:833;src/AffineValidator.v:835;src/AffineValidator.v:851;src/AffineValidator.v:868,0,,True,lib/Linalg.v:1929,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 4, ""eauto"": 1, ""firstorder"": 0, ""inversion"": 0, ""lia"": 1, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 3}",matrix-dimension checker,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
